flat_type,floor_area_sqm,lease_commence_date,latitude,longitude,monthly_rent,year,month,resale_price_index,average_school_rank
5,141.0,1999,1.375637044,103.8887392,2600,2023,3,173.6,86.11111111111111
3,84.0,1977,1.321115548,103.9416755,1800,2023,4,176.2,96.45454545454545
3,104.0,1991,1.344097604,103.6967239,2000,2021,5,146.4,91.46153846153847
2,67.0,2018,1.417389133,103.8323685,2050,2022,10,171.9,99.1
3,103.0,1986,1.287277396,103.8109636,3050,2021,12,155.7,108.375
3,91.0,1984,1.340332412,103.737928,3350,2023,7,178.5,129.5
4,118.0,1997,1.436761756,103.79334,3550,2023,7,178.5,109.63636363636364
3,104.0,1984,1.347535197,103.9517028,3150,2023,4,176.2,97.83333333333333
3,104.0,1995,1.390950821,103.7435251,2850,2022,9,168.1,111.125
3,104.0,1983,1.366269896,103.8980294,2600,2022,12,171.9,86.11111111111111
3,93.0,1985,1.370141371,103.8978503,2950,2022,10,171.9,86.11111111111111
5,130.0,2000,1.451942756,103.8158791,2200,2021,4,146.4,97.83333333333333
1,45.0,1986,1.333042939,103.9247742,2100,2023,5,176.2,96.45454545454545
4,123.0,1989,1.3671492,103.9548053,2500,2023,6,176.2,120.85714285714286
4,121.0,1985,1.370025457,103.8985723,2600,2021,5,146.4,86.11111111111111
2,72.0,1971,1.329158997,103.8860103,1800,2023,7,178.5,82.28571428571429
3,100.0,1997,1.357702341,103.9599545,3150,2023,1,173.6,97.83333333333333
4,119.0,1997,1.357202821,103.9601395,3650,2022,12,171.9,97.83333333333333
4,114.0,1975,1.304310427,103.8627815,3150,2021,8,150.6,74.33333333333333
3,100.0,2000,1.338936352,103.7428809,2750,2022,9,168.1,129.5
4,120.0,1998,1.340901578,103.7464371,4200,2022,7,168.1,129.5
4,115.0,2001,1.286857679,103.8328459,4100,2022,8,168.1,108.375
2,52.0,1971,1.32665458,103.886119,1600,2021,11,155.7,82.28571428571429
2,67.0,1978,1.327974074,103.9379441,2000,2022,7,168.1,96.45454545454545
3,95.0,2012,1.391180658,103.8743216,4200,2023,2,173.6,104.75
4,110.0,2004,1.399234781,103.9042775,2100,2022,1,159.5,101.58333333333333
4,111.0,2001,1.42861439,103.794718,3800,2022,12,171.9,109.63636363636364
2,59.0,1978,1.327511771,103.9422204,1700,2023,1,173.6,96.45454545454545
3,106.0,1996,1.32789041,103.7217888,2100,2023,3,173.6,91.46153846153847
2,82.0,1995,1.438281898,103.7780258,2100,2022,10,171.9,109.63636363636364
2,82.0,1981,1.361670308,103.8519555,2050,2021,6,146.4,108.625
3,101.0,1980,1.314122542,103.7645186,3050,2021,11,155.7,75.25
4,110.0,2000,1.386469231,103.8954078,2600,2021,3,142.2,104.75
4,110.0,2003,1.391306246,103.9083297,3550,2022,9,168.1,104.75
3,107.0,1996,1.378588077,103.8386397,2200,2021,11,155.7,108.625
4,139.0,1984,1.35782946,103.8880008,4600,2022,11,171.9,86.11111111111111
3,88.0,1974,1.355339843,103.8374586,2600,2023,1,173.6,52.5
3,104.0,1989,1.382469927,103.7473461,1950,2021,4,146.4,111.125
1,47.0,2015,1.389358495,103.9103981,1800,2021,12,155.7,104.75
3,84.0,1985,1.434542199,103.8421142,3550,2023,6,176.2,99.1
2,82.0,1985,1.346846145,103.72523,2000,2021,2,142.2,91.46153846153847
5,146.0,1986,1.360364788,103.7489167,3000,2023,6,176.2,97.66666666666667
4,125.0,1978,1.311581073,103.771625,2700,2022,1,159.5,75.25
3,82.0,1980,1.296853111,103.8533475,4100,2022,12,171.9,59.0
3,93.0,1984,1.335453532,103.863388,2750,2022,6,163.9,90.875
4,118.0,1978,1.274132973,103.8096326,3050,2022,4,163.9,108.375
2,73.0,1976,1.274831288,103.8109414,3050,2022,7,168.1,108.375
3,92.0,2017,1.376041135,103.74846,2600,2022,1,159.5,111.125
4,110.0,2004,1.382095015,103.8806127,3450,2023,1,173.6,86.11111111111111
3,100.0,1997,1.377445765,103.888178,2600,2022,2,159.5,86.11111111111111
4,120.0,1999,1.381596421,103.7634963,2600,2021,6,146.4,108.0
4,123.0,1988,1.344806925,103.9569966,2850,2022,6,163.9,97.83333333333333
3,92.0,1980,1.329799847,103.9338444,2950,2021,7,150.6,96.45454545454545
3,110.0,1993,1.379913836,103.740467,2100,2021,4,146.4,111.125
3,85.0,2001,1.39387119,103.897506,1900,2021,4,146.4,104.75
3,90.0,2002,1.274426047,103.8396715,2800,2021,6,146.4,108.375
4,110.0,2002,1.397981097,103.9000725,3150,2022,11,171.9,104.75
3,106.0,1984,1.33312018,103.8669113,2200,2021,3,142.2,90.875
2,65.0,1977,1.310103026,103.788546,2050,2022,4,163.9,71.2
4,112.0,2004,1.388348217,103.8738149,1900,2022,6,163.9,104.75
2,68.0,1980,1.325875651,103.932493,2350,2022,4,163.9,96.45454545454545
3,95.0,2004,1.395500602,103.9140598,2350,2022,8,168.1,101.58333333333333
2,67.0,1985,1.348659458,103.7537946,2500,2021,9,150.6,97.66666666666667
4,110.0,2006,1.293358565,103.8087998,3050,2022,3,159.5,71.2
5,126.0,2002,1.450783882,103.8186449,3900,2023,2,173.6,97.83333333333333
4,121.0,1989,1.441682283,103.7859847,2750,2021,12,155.7,109.63636363636364
2,68.0,1983,1.304927243,103.7635194,1700,2022,1,159.5,75.25
3,92.0,2005,1.38464244,103.8979522,3050,2022,11,171.9,104.75
3,93.0,2004,1.389194667,103.8734374,2950,2022,6,163.9,104.75
3,91.0,1992,1.421901781,103.8386056,1450,2021,5,146.4,99.1
3,93.0,2012,1.40442052,103.907861,1950,2021,10,155.7,101.58333333333333
2,74.0,1984,1.352804865,103.9511457,3150,2023,6,176.2,97.83333333333333
2,67.0,1984,1.365819605,103.8570616,1900,2022,7,168.1,108.625
2,60.0,1978,1.298608861,103.852267,2500,2021,7,150.6,59.0
5,127.0,2002,1.391733742,103.8851556,1900,2021,1,142.2,104.75
2,60.0,1970,1.290434865,103.8031059,2400,2022,6,163.9,71.2
4,125.0,1996,1.347446205,103.6928279,2750,2022,1,159.5,91.46153846153847
2,59.0,1971,1.288359771,103.8270569,2400,2022,10,171.9,108.375
5,146.0,1986,1.426474819,103.8299159,3800,2023,7,178.5,99.1
4,110.0,2005,1.399824434,103.915139,2400,2022,4,163.9,101.58333333333333
2,67.0,1978,1.314419826,103.7666135,3800,2023,6,176.2,75.25
4,123.0,1993,1.362969899,103.9543918,4600,2023,7,178.5,97.83333333333333
2,82.0,1978,1.3716499,103.8436442,2500,2022,6,163.9,108.625
3,93.0,2017,1.314991389,103.8605054,2950,2021,10,155.7,74.33333333333333
2,67.0,1983,1.368748246,103.8965345,1350,2022,6,163.9,86.11111111111111
2,65.0,1982,1.324078086,103.9347006,1950,2023,1,173.6,96.45454545454545
3,91.0,1978,1.328915582,103.9405287,2600,2023,5,176.2,96.45454545454545
4,112.0,2003,1.387855124,103.9083929,2400,2022,1,159.5,104.75
2,75.0,1983,1.351345629,103.9490914,2850,2022,3,159.5,97.83333333333333
5,152.0,1986,1.326697048,103.9029833,2400,2021,2,142.2,82.28571428571429
3,90.0,2007,1.401367945,103.907096,2000,2021,6,146.4,101.58333333333333
3,91.0,2009,1.334640844,103.8491655,4200,2022,8,168.1,90.875
4,121.0,1989,1.349256023,103.7520374,2750,2023,4,176.2,97.66666666666667
1,53.0,1971,1.286973834,103.8390758,2200,2021,3,142.2,59.0
2,67.0,1971,1.333566067,103.8569818,2050,2021,4,146.4,90.875
3,85.0,2001,1.33583775,103.845163,3150,2022,7,168.1,90.875
4,123.0,1992,1.367369816,103.9531182,2200,2021,6,146.4,120.85714285714286
3,90.0,2000,1.435392246,103.835501,2300,2021,10,155.7,99.1
3,91.0,2001,1.336885783,103.7027397,2400,2021,6,146.4,91.46153846153847
4,119.0,1994,1.392874012,103.7438125,2100,2021,7,150.6,111.125
3,92.0,1978,1.313585749,103.7690843,2500,2022,3,159.5,75.25
3,91.0,1984,1.340332412,103.737928,3250,2022,2,159.5,129.5
2,74.0,1984,1.345503653,103.7205575,1900,2021,10,155.7,91.46153846153847
2,59.0,1983,1.27842357,103.8262376,2000,2021,5,146.4,108.375
3,82.0,1980,1.296853111,103.8533475,2850,2023,5,176.2,59.0
2,73.0,1984,1.348884904,103.7420358,1700,2021,1,142.2,97.66666666666667
4,110.0,2002,1.38988769,103.8881145,2400,2021,2,142.2,104.75
2,64.0,1986,1.363453206,103.8342146,3350,2022,11,171.9,52.5
4,120.0,1998,1.376071454,103.8809244,2000,2023,3,173.6,86.11111111111111
2,59.0,1971,1.288553932,103.82729,2400,2021,1,142.2,108.375
3,104.0,1993,1.379610964,103.7415379,2500,2022,10,171.9,111.125
2,65.0,1975,1.302648966,103.9121848,1250,2021,1,142.2,77.33333333333333
5,145.0,1988,1.367313808,103.9543628,3450,2022,9,168.1,120.85714285714286
4,122.0,1989,1.343609601,103.9569035,3700,2023,2,173.6,97.83333333333333
2,73.0,1977,1.323347658,103.9328742,2350,2023,6,176.2,96.45454545454545
2,72.0,1984,1.357561514,103.8706103,2600,2022,11,171.9,69.0
4,110.0,2003,1.399772996,103.9060012,3600,2022,11,171.9,101.58333333333333
1,44.0,1980,1.373400926,103.8490732,1300,2021,4,146.4,108.625
2,74.0,1984,1.345086814,103.7179785,2350,2021,12,155.7,91.46153846153847
5,143.0,1996,1.383101573,103.9367326,2900,2023,1,173.6,120.85714285714286
3,91.0,1980,1.305718723,103.7621678,2550,2021,1,142.2,75.25
3,91.0,1998,1.340464868,103.7472942,3550,2023,4,176.2,129.5
3,90.0,1977,1.322332207,103.9397662,2200,2021,3,142.2,96.45454545454545
2,79.0,1985,1.34963011,103.9486352,1700,2022,5,163.9,97.83333333333333
3,107.0,1996,1.355520679,103.9608602,2600,2022,12,171.9,97.83333333333333
2,67.0,1976,1.365119076,103.8417425,1800,2021,6,146.4,108.625
3,106.0,1997,1.361021726,103.9586014,2600,2021,7,150.6,97.83333333333333
4,133.0,1985,1.351582692,103.7185162,2950,2021,11,155.7,91.46153846153847
2,67.0,1978,1.320416017,103.9427323,1800,2022,3,159.5,96.45454545454545
3,90.0,2006,1.293358565,103.8087998,4350,2023,7,178.5,71.2
2,82.0,1980,1.374400419,103.8489362,1700,2021,12,155.7,108.625
4,110.0,2002,1.404117446,103.748355,2100,2022,6,163.9,111.125
3,92.0,1979,1.333869993,103.9420567,3150,2022,4,163.9,96.45454545454545
3,104.0,1983,1.303442199,103.7686334,2400,2021,6,146.4,75.25
3,106.0,1993,1.383724134,103.7397874,3150,2022,9,168.1,111.125
3,105.0,1996,1.445432594,103.7919971,2100,2021,1,142.2,109.63636363636364
3,93.0,2015,1.370931785,103.9475626,2450,2021,8,150.6,120.85714285714286
4,121.0,1992,1.358442054,103.8482639,2800,2022,11,171.9,52.5
2,67.0,1979,1.321438261,103.7659013,1600,2021,3,142.2,75.25
4,120.0,1976,1.343784707,103.7150939,2100,2022,11,171.9,91.46153846153847
4,122.0,1998,1.43665493,103.7962315,2750,2022,9,168.1,109.63636363636364
2,67.0,1985,1.348276604,103.7546809,3050,2022,10,171.9,97.66666666666667
4,123.0,1992,1.367565854,103.9519029,2000,2022,4,163.9,120.85714285714286
4,127.0,1988,1.415370307,103.8360735,2850,2022,4,163.9,99.1
4,114.0,2013,1.403116257,103.9022874,3350,2022,11,171.9,101.58333333333333
2,73.0,1978,1.331008235,103.9380668,2100,2021,3,142.2,96.45454545454545
4,127.0,1993,1.361903734,103.9515387,2300,2022,4,163.9,97.83333333333333
3,90.0,2009,1.384606791,103.8945019,2300,2021,1,142.2,104.75
4,110.0,2004,1.399684321,103.9033781,2350,2023,1,173.6,101.58333333333333
4,112.0,2003,1.387855124,103.9083929,2100,2021,7,150.6,104.75
2,67.0,1985,1.350239139,103.7551009,1600,2021,1,142.2,97.66666666666667
2,67.0,1982,1.331222279,103.9137999,2600,2021,12,155.7,96.45454545454545
4,110.0,2003,1.397672035,103.9055988,3450,2023,5,176.2,101.58333333333333
4,111.0,2001,1.388518203,103.8910825,2250,2021,12,155.7,104.75
3,94.0,2010,1.455299736,103.8172407,3550,2023,6,176.2,97.83333333333333
2,68.0,1984,1.351252319,103.744795,2850,2022,3,159.5,97.66666666666667
2,65.0,1967,1.34128334,103.8446055,1950,2021,6,146.4,90.875
2,66.0,1970,1.292742203,103.8028072,2300,2021,10,155.7,71.2
3,92.0,2015,1.349092894,103.7090415,3700,2022,10,171.9,91.46153846153847
2,67.0,1980,1.320919814,103.7663776,2200,2021,6,146.4,75.25
2,74.0,1978,1.371278651,103.8357666,1950,2021,7,150.6,108.625
5,144.0,1997,1.351467395,103.7498375,2700,2021,4,146.4,97.66666666666667
4,121.0,1989,1.354364518,103.9333916,2300,2022,4,163.9,97.83333333333333
4,122.0,1997,1.344489809,103.7605172,2100,2022,12,171.9,97.66666666666667
4,113.0,2006,1.455880569,103.8131468,2100,2021,5,146.4,97.83333333333333
3,87.0,1976,1.302380702,103.9092389,3300,2023,3,173.6,77.33333333333333
4,123.0,1993,1.36701303,103.9508651,4200,2023,3,173.6,120.85714285714286
4,123.0,1997,1.436924425,103.7925688,1850,2021,8,150.6,109.63636363636364
3,100.0,1999,1.389169723,103.9059303,2750,2022,6,163.9,104.75
3,84.0,1988,1.426253603,103.8484275,3700,2022,11,171.9,99.1
3,91.0,1981,1.329304314,103.9224158,3150,2023,6,176.2,96.45454545454545
4,116.0,1999,1.386455435,103.9031579,2150,2021,11,155.7,104.75
4,113.0,2001,1.339396626,103.7006687,3150,2023,6,176.2,91.46153846153847
2,73.0,1977,1.322831737,103.9328522,2250,2022,2,159.5,96.45454545454545
4,123.0,1993,1.379004596,103.745926,1050,2023,3,173.6,111.125
2,73.0,1979,1.369894989,103.842059,2100,2023,6,176.2,108.625
3,102.0,2000,1.440755494,103.8042641,2950,2022,11,171.9,109.63636363636364
4,127.0,1995,1.345100452,103.7069117,2000,2021,2,142.2,91.46153846153847
2,67.0,1985,1.354022603,103.9548427,1800,2021,3,142.2,97.83333333333333
4,110.0,2008,1.344806186,103.7038386,3700,2023,3,173.6,91.46153846153847
4,112.0,2016,1.286814178,103.8289283,5250,2023,7,178.5,108.375
3,91.0,1978,1.327260072,103.9408488,2850,2022,3,159.5,96.45454545454545
2,67.0,1980,1.307636565,103.7613259,1800,2022,3,159.5,75.25
2,67.0,1985,1.433642735,103.8396346,2500,2022,1,159.5,99.1
2,82.0,1980,1.367527763,103.8574096,3150,2023,4,176.2,108.625
3,101.0,1985,1.305706697,103.8549433,3350,2023,3,173.6,59.0
3,91.0,1978,1.315141595,103.7660562,3150,2023,6,176.2,75.25
5,148.0,1991,1.378804588,103.8942838,3700,2022,9,168.1,86.11111111111111
3,92.0,1979,1.333869993,103.9420567,2950,2023,6,176.2,96.45454545454545
2,68.0,1979,1.294801401,103.8544675,2950,2021,11,155.7,74.33333333333333
4,110.0,2005,1.390698662,103.9072088,2600,2021,11,155.7,104.75
4,111.0,2003,1.392092062,103.9100225,2100,2022,4,163.9,101.58333333333333
3,92.0,2004,1.366493281,103.7531126,2100,2023,3,173.6,97.66666666666667
2,67.0,1980,1.318488058,103.7667015,2100,2021,9,150.6,75.25
2,67.0,1982,1.331841299,103.9131962,2000,2022,7,168.1,96.45454545454545
2,65.0,1974,1.324418755,103.8581851,2600,2023,4,176.2,74.33333333333333
3,93.0,2016,1.405662132,103.908719,4000,2023,6,176.2,101.58333333333333
2,59.0,1975,1.276559216,103.8198219,2000,2021,12,155.7,108.375
2,67.0,1985,1.357324352,103.8736335,1950,2021,1,142.2,69.0
2,65.0,1975,1.277060448,103.8207621,2300,2021,2,142.2,108.375
4,120.0,1999,1.380804868,103.7618568,2350,2021,3,142.2,108.0
4,122.0,1986,1.287613427,103.8122721,2950,2022,6,163.9,108.375
3,85.0,2004,1.394814752,103.9131609,2200,2021,12,155.7,101.58333333333333
3,92.0,2005,1.38464244,103.8979522,1900,2021,7,150.6,104.75
5,130.0,2000,1.343507819,103.7028158,2500,2021,5,146.4,91.46153846153847
5,142.0,2000,1.378101299,103.7360023,2450,2021,7,150.6,111.125
3,109.0,1985,1.356508688,103.8918406,3150,2022,7,168.1,86.11111111111111
4,124.0,1996,1.352525599,103.9633669,3950,2023,2,173.6,97.83333333333333
2,67.0,1985,1.430661919,103.8373343,2100,2021,3,142.2,99.1
2,67.0,1985,1.430661919,103.8373343,2100,2023,4,176.2,99.1
2,66.0,1981,1.338283659,103.858468,2700,2022,10,171.9,90.875
3,95.0,1983,1.349084238,103.7153429,2000,2021,3,142.2,91.46153846153847
4,121.0,1997,1.446249721,103.800418,2100,2021,6,146.4,109.63636363636364
2,63.1,1971,1.329026079,103.8869308,2000,2022,5,163.9,82.28571428571429
3,91.0,2007,1.400949108,103.9137774,1250,2021,1,142.2,101.58333333333333
3,93.0,2013,1.281119806,103.8299432,3350,2023,1,173.6,108.375
2,59.0,1974,1.3061849,103.7968812,2200,2023,6,176.2,71.2
4,124.0,2012,1.304915957,103.7821881,3450,2023,6,176.2,71.2
3,75.0,2003,1.27469944,103.8404854,4000,2022,12,171.9,108.375
4,110.0,2002,1.395824871,103.8984976,2750,2022,1,159.5,104.75
3,103.0,1985,1.275352014,103.8269502,2750,2022,5,163.9,108.375
2,65.0,1974,1.322789203,103.8564445,2400,2022,5,163.9,74.33333333333333
2,66.0,1970,1.341552529,103.8472951,2100,2021,9,150.6,90.875
3,88.0,1975,1.304550236,103.9124555,3700,2022,10,171.9,77.33333333333333
3,105.0,1993,1.383589987,103.7449011,4200,2022,12,171.9,111.125
3,93.0,2012,1.40442052,103.907861,2300,2021,1,142.2,101.58333333333333
4,110.0,2003,1.401886208,103.9049173,2350,2021,3,142.2,101.58333333333333
4,111.0,2001,1.388518203,103.8910825,3150,2022,8,168.1,104.75
4,127.0,1989,1.33840275,103.7726858,2600,2021,4,146.4,87.5
4,120.0,1998,1.340901578,103.7464371,2200,2021,9,150.6,129.5
2,67.0,1978,1.312406419,103.7687523,2100,2022,3,159.5,75.25
2,67.0,1978,1.334355934,103.9390327,2950,2022,11,171.9,96.45454545454545
2,67.0,2012,1.31327536,103.8734891,3150,2023,6,176.2,74.33333333333333
2,67.0,1986,1.331037846,103.9086416,1700,2021,3,142.2,96.45454545454545
2,64.0,1985,1.357832522,103.9467269,2950,2022,11,171.9,97.83333333333333
4,133.0,1993,1.294561391,103.8096921,3250,2023,3,173.6,71.2
3,104.0,1992,1.357602477,103.8460729,3550,2022,5,163.9,52.5
3,103.0,1986,1.360815708,103.9516116,2100,2021,3,142.2,97.83333333333333
3,101.0,1996,1.343025566,103.9517598,4000,2023,7,178.5,97.83333333333333
3,104.0,1985,1.355110761,103.8699347,1600,2022,6,163.9,69.0
3,100.0,1997,1.356878479,103.9377392,3800,2023,2,173.6,97.83333333333333
3,103.0,1990,1.358711425,103.8317201,1900,2022,5,163.9,52.5
2,73.0,1978,1.322837033,103.9391245,1450,2021,12,155.7,96.45454545454545
4,121.0,1987,1.419965522,103.8322044,2600,2021,11,155.7,99.1
2,67.0,2015,1.35485563,103.9327092,3700,2023,6,176.2,97.83333333333333
2,76.0,1975,1.303178277,103.9118066,2550,2022,7,168.1,77.33333333333333
3,93.0,1984,1.346818455,103.7524969,1800,2021,5,146.4,97.66666666666667
3,89.0,1987,1.423214181,103.8330493,2050,2021,3,142.2,99.1
4,110.0,2002,1.391251295,103.8908091,2300,2021,12,155.7,104.75
2,68.0,2018,1.401125664,103.8934764,2750,2023,3,173.6,101.58333333333333
3,93.0,2016,1.376973982,103.7392932,1900,2022,2,159.5,111.125
3,104.0,1984,1.347989423,103.7304582,3150,2021,7,150.6,129.5
4,112.0,2002,1.390811104,103.8854962,3900,2023,7,178.5,104.75
5,146.0,1988,1.347878314,103.9417411,2350,2021,6,146.4,97.83333333333333
4,119.0,1997,1.358432029,103.9370359,2850,2022,2,159.5,97.83333333333333
3,108.0,1987,1.375468965,103.8907295,3150,2023,2,173.6,86.11111111111111
2,74.0,1988,1.35214023,103.930768,2300,2022,6,163.9,97.83333333333333
4,110.0,2004,1.385634061,103.7603611,4000,2023,4,176.2,108.0
4,122.0,1989,1.382469927,103.7473461,1950,2021,5,146.4,111.125
5,146.0,1985,1.323545133,103.7713288,3550,2022,1,159.5,75.25
5,144.0,1996,1.359763243,103.9590111,2600,2022,5,163.9,97.83333333333333
3,107.0,1993,1.369022763,103.9609132,3350,2023,7,178.5,120.85714285714286
1,45.0,1986,1.374694232,103.8364629,2600,2023,3,173.6,108.625
3,104.0,1985,1.425365719,103.8339814,2300,2021,6,146.4,99.1
3,91.0,1999,1.381418223,103.7627394,2850,2021,12,155.7,108.0
3,93.0,1980,1.321925016,103.8828604,2600,2023,1,173.6,82.28571428571429
3,93.0,2011,1.277449094,103.8416667,1600,2023,6,176.2,59.0
3,90.0,2003,1.285570416,103.8262762,2850,2022,12,171.9,108.375
2,72.0,1970,1.291543916,103.803508,1950,2021,7,150.6,71.2
3,90.0,2007,1.401083422,103.906767,2100,2022,4,163.9,101.58333333333333
2,64.0,1986,1.353839543,103.8733193,1900,2021,1,142.2,69.0
4,112.0,2016,1.37794957,103.904346,2850,2021,12,155.7,86.11111111111111
4,122.0,1989,1.34234943,103.6908741,2600,2023,4,176.2,91.46153846153847
4,117.0,2011,1.37183157,103.853671,2550,2021,5,146.4,108.625
3,100.0,1997,1.437572776,103.7964141,2100,2022,1,159.5,109.63636363636364
2,74.0,1979,1.365346697,103.8541518,1050,2022,10,171.9,108.625
2,74.0,1984,1.346098838,103.7178764,2400,2021,1,142.2,91.46153846153847
3,84.0,1986,1.350599267,103.8685149,2100,2022,5,163.9,69.0
3,106.0,1997,1.336379591,103.7234448,2100,2021,12,155.7,91.46153846153847
2,73.0,1988,1.380300455,103.774175,2600,2023,6,176.2,108.0
2,75.0,1980,1.377762638,103.8437822,1900,2021,3,142.2,108.625
4,110.0,2003,1.392913337,103.8924033,3150,2022,6,163.9,104.75
2,63.0,1970,1.279836902,103.8247578,2100,2021,3,142.2,108.375
2,67.0,2012,1.338757037,103.722157,2200,2022,7,168.1,91.46153846153847
2,64.0,1987,1.364182056,103.7477973,1850,2021,6,146.4,97.66666666666667
5,161.0,1982,1.432221351,103.8275551,3350,2022,2,159.5,99.1
4,110.0,2003,1.393862322,103.8885403,3050,2023,2,173.6,104.75
3,83.0,1998,1.331800783,103.8672428,3150,2022,8,168.1,90.875
3,90.0,1978,1.312299789,103.7699438,2600,2021,10,155.7,75.25
3,91.0,2009,1.334640783,103.8479903,2850,2021,12,155.7,90.875
4,112.0,2008,1.336593345,103.6947739,2100,2021,8,150.6,91.46153846153847
3,100.0,1997,1.445818677,103.8010689,1800,2022,6,163.9,109.63636363636364
2,67.0,1985,1.354022603,103.9548427,2000,2022,5,163.9,97.83333333333333
4,128.0,1995,1.35132562,103.9369211,4200,2023,7,178.5,97.83333333333333
4,128.0,1993,1.344019655,103.6922409,3050,2021,12,155.7,91.46153846153847
4,122.0,1986,1.335306472,103.9134622,2950,2023,4,176.2,96.45454545454545
3,95.0,2001,1.447576365,103.8186098,2050,2021,3,142.2,97.83333333333333
2,65.0,1974,1.322789203,103.8564445,1800,2021,1,142.2,74.33333333333333
2,68.0,1980,1.379394703,103.8391572,2050,2021,9,150.6,108.625
4,118.0,1980,1.375374291,103.8542588,2950,2021,10,155.7,108.625
3,91.0,2004,1.456027402,103.8161001,1800,2021,2,142.2,97.83333333333333
3,90.0,2000,1.340946409,103.6995254,1900,2021,4,146.4,91.46153846153847
4,123.0,1988,1.344806925,103.9569966,2850,2022,10,171.9,97.83333333333333
3,105.0,1994,1.355863792,103.9560491,2300,2021,1,142.2,97.83333333333333
3,94.0,1981,1.339791488,103.7355028,1900,2022,8,168.1,129.5
